42,17,198,2,44,"main@62-106@bin/cat/cat.c","bin/cat/cat.c","main",62,106
24,6,118,1,24,"cook_args@109-133@bin/cat/cat.c","bin/cat/cat.c","cook_args",109,133
60,30,335,1,60,"cook_buf@136-196@bin/cat/cat.c","bin/cat/cat.c","cook_buf",136,196
22,6,122,1,22,"raw_args@199-221@bin/cat/cat.c","bin/cat/cat.c","raw_args",199,221
25,10,186,1,25,"raw_cat@224-249@bin/cat/cat.c","bin/cat/cat.c","raw_cat",224,249
34,13,266,2,43,"main@109-152@bin/chio/chio.c","bin/chio/chio.c","main",109,152
48,8,292,3,76,"do_move@155-231@bin/chio/chio.c","bin/chio/chio.c","do_move",155,231
55,9,318,3,91,"do_exchange@234-325@bin/chio/chio.c","bin/chio/chio.c","do_exchange",234,325
36,6,199,3,57,"do_position@328-385@bin/chio/chio.c","bin/chio/chio.c","do_position",328,385
25,8,191,3,33,"do_params@388-421@bin/chio/chio.c","bin/chio/chio.c","do_params",388,421
16,3,95,3,24,"do_getpicker@424-448@bin/chio/chio.c","bin/chio/chio.c","do_getpicker",424,448
19,4,115,3,25,"do_setpicker@451-476@bin/chio/chio.c","bin/chio/chio.c","do_setpicker",451,476
101,22,526,3,133,"do_status@479-612@bin/chio/chio.c","bin/chio/chio.c","do_status",479,612
38,10,308,1,53,"check_source_drive@622-675@bin/chio/chio.c","bin/chio/chio.c","check_source_drive",622,675
57,14,348,3,75,"find_voltag@678-753@bin/chio/chio.c","bin/chio/chio.c","find_voltag",678,753
8,3,64,1,9,"parse_element_type@757-766@bin/chio/chio.c","bin/chio/chio.c","parse_element_type",757,766
9,3,59,1,10,"parse_element_unit@769-779@bin/chio/chio.c","bin/chio/chio.c","parse_element_unit",769,779
8,2,36,1,9,"parse_special@782-791@bin/chio/chio.c","bin/chio/chio.c","parse_special",782,791
8,3,60,1,9,"is_special@794-803@bin/chio/chio.c","bin/chio/chio.c","is_special",794,803
21,5,169,2,23,"bits_to_string@806-829@bin/chio/chio.c","bin/chio/chio.c","bits_to_string",806,829
11,2,67,1,11,"usage@832-843@bin/chio/chio.c","bin/chio/chio.c","usage",832,843
191,72,1100,2,230,"main@56-286@bin/chmod/chmod.c","bin/chmod/chmod.c","main",56,286
18,5,114,2,23,"a_uid@294-317@bin/chmod/chmod.c","bin/chmod/chmod.c","a_uid",294,317
14,4,95,1,19,"a_gid@324-343@bin/chmod/chmod.c","bin/chmod/chmod.c","a_gid",324,343
12,5,47,1,11,"usage@346-357@bin/chmod/chmod.c","bin/chmod/chmod.c","usage",346,357
109,38,590,2,153,"main@83-236@bin/cp/cp.c","bin/cp/cp.c","main",83,236
16,7,86,1,20,"find_last_component@239-259@bin/cp/cp.c","bin/cp/cp.c","find_last_component",239,259
150,53,953,3,208,"copy@262-470@bin/cp/cp.c","bin/cp/cp.c","copy",262,470
110,44,791,2,148,"copy_file@51-199@bin/cp/utils.c","bin/cp/utils.c","copy_file",51,199
19,6,137,2,19,"copy_link@202-221@bin/cp/utils.c","bin/cp/utils.c","copy_link",202,221
12,5,83,2,11,"copy_fifo@224-235@bin/cp/utils.c","bin/cp/utils.c","copy_fifo",224,235
12,5,87,2,11,"copy_special@238-249@bin/cp/utils.c","bin/cp/utils.c","copy_special",238,249
35,12,281,2,50,"setfile@253-303@bin/cp/utils.c","bin/cp/utils.c","setfile",253,303
9,1,35,1,8,"usage@307-315@bin/cp/utils.c","bin/cp/utils.c","usage",307,315
9,2,39,1,9,"Malloc@42-51@bin/csh/alloc.c","bin/csh/alloc.c","Malloc",42,51
9,2,50,3,9,"Reallocarray@54-63@bin/csh/alloc.c","bin/csh/alloc.c","Reallocarray",54,63
9,2,44,2,10,"Calloc@66-76@bin/csh/alloc.c","bin/csh/alloc.c","Calloc",66,76
299,94,1922,2,462,"main@93-555@bin/csh/csh.c","bin/csh/csh.c","main",93,555
7,2,34,1,6,"untty@558-564@bin/csh/csh.c","bin/csh/csh.c","untty",558,564
29,9,168,1,33,"importpath@567-600@bin/csh/csh.c","bin/csh/csh.c","importpath",567,600
7,2,51,2,7,"srccat@606-613@bin/csh/csh.c","bin/csh/csh.c","srccat",606,613
10,2,70,3,11,"srcfile@619-630@bin/csh/csh.c","bin/csh/csh.c","srcfile",619,630
69,14,432,3,105,"srcunit@638-743@bin/csh/csh.c","bin/csh/csh.c","srcunit",638,743
35,8,272,1,42,"rechist@746-788@bin/csh/csh.c","bin/csh/csh.c","rechist",746,788
16,4,103,1,16,"goodbye@791-807@bin/csh/csh.c","bin/csh/csh.c","goodbye",791,807
7,2,33,1,11,"exitstat@810-821@bin/csh/csh.c","bin/csh/csh.c","exitstat",810,821
18,6,110,1,37,"phup@827-864@bin/csh/csh.c","bin/csh/csh.c","phup",827,864
